,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,rooms_per_person
12875,-121.37,38.66,9.0,3184.0,779.0,1929.0,769.0,2.3844,86000.0,INLAND,1.6505961638154485
12876,-121.36,38.66,22.0,2878.0,599.0,1362.0,541.0,2.7955,96500.0,INLAND,2.113069016152717
12877,-121.37,38.66,17.0,4866.0,1056.0,2371.0,1030.0,2.4574,103300.0,INLAND,2.0522986081822014
12878,-121.38,38.66,17.0,3778.0,939.0,2393.0,862.0,1.8972,100500.0,INLAND,1.578771416631843
12879,-121.38,38.65,34.0,825.0,173.0,355.0,130.0,3.1858,109500.0,INLAND,2.323943661971831
12880,-121.39,38.64,33.0,1503.0,282.0,652.0,229.0,3.6937,99300.0,INLAND,2.3052147239263805
12881,-121.34,38.68,28.0,3379.0,552.0,1543.0,556.0,4.2743,124000.0,INLAND,2.189889825016202
12882,-121.34,38.67,34.0,1503.0,264.0,731.0,285.0,4.0352,118500.0,INLAND,2.0560875512995898
12883,-121.34,38.67,35.0,643.0,117.0,331.0,134.0,3.0417,120700.0,INLAND,1.9425981873111782
12884,-121.34,38.66,16.0,3154.0,860.0,1837.0,793.0,1.9805,92900.0,INLAND,1.7169297768100162
12885,-121.35,38.66,8.0,3322.0,805.0,1694.0,774.0,2.7011,130700.0,INLAND,1.9610389610389611
12886,-121.34,38.66,17.0,1149.0,257.0,583.0,243.0,2.8092,137500.0,INLAND,1.9708404802744426
12887,-121.34,38.66,18.0,4164.0,963.0,2032.0,898.0,2.119,133100.0,INLAND,2.0492125984251968
12888,-121.35,38.66,24.0,3313.0,769.0,1631.0,681.0,2.5556,105700.0,INLAND,2.0312691600245247
12889,-121.36,38.66,14.0,756.0,141.0,424.0,155.0,3.6953,116100.0,INLAND,1.7830188679245282
12890,-121.37,38.64,27.0,1672.0,299.0,757.0,282.0,3.6786,159700.0,INLAND,2.2087186261558784
12891,-121.35,38.65,20.0,2498.0,546.0,1185.0,506.0,3.2243,107900.0,INLAND,2.1080168776371306
12892,-121.33,38.66,15.0,4371.0,908.0,1842.0,818.0,2.7797,105500.0,INLAND,2.3729641693811074
12893,-121.33,38.65,23.0,2446.0,523.0,1132.0,513.0,2.6266,198500.0,INLAND,2.1607773851590104
12894,-121.34,38.65,27.0,1595.0,246.0,610.0,253.0,4.6,199000.0,INLAND,2.6147540983606556
12895,-121.33,38.65,24.0,3533.0,741.0,1496.0,723.0,2.8106,183200.0,INLAND,2.361631016042781
12896,-121.34,38.64,12.0,2772.0,578.0,1335.0,565.0,3.8068,161000.0,INLAND,2.0764044943820226
12897,-121.33,38.64,27.0,2203.0,493.0,1158.0,492.0,2.4342,119500.0,INLAND,1.9024179620034543
12898,-121.34,38.64,17.0,2761.0,501.0,1128.0,482.0,3.7562,139700.0,INLAND,2.4476950354609928
12899,-121.34,38.63,13.0,3033.0,540.0,1363.0,519.0,4.0036,161700.0,INLAND,2.2252384446074833
12900,-121.33,38.63,23.0,1947.0,409.0,866.0,400.0,2.7181,156800.0,INLAND,2.248267898383372
12901,-121.33,38.62,19.0,1853.0,415.0,772.0,397.0,2.2574,135800.0,INLAND,2.400259067357513
12902,-121.34,38.62,20.0,4021.0,864.0,1658.0,730.0,2.4537,153000.0,INLAND,2.425211097708082
12903,-121.34,38.61,22.0,1778.0,408.0,875.0,375.0,2.6023,142200.0,INLAND,2.032
12904,-121.34,38.61,11.0,1716.0,404.0,722.0,415.0,2.0926,166100.0,INLAND,2.376731301939058
12905,-121.33,38.61,21.0,2453.0,518.0,1326.0,505.0,2.7079,148000.0,INLAND,1.849924585218703
12906,-121.34,38.61,20.0,5801.0,1148.0,2586.0,1063.0,3.9063,162100.0,INLAND,2.24323279195669
12907,-121.33,38.6,25.0,4260.0,607.0,1635.0,640.0,6.2817,288200.0,INLAND,2.6055045871559632
12908,-121.29,38.63,24.0,2868.0,527.0,1284.0,487.0,3.3182,213000.0,INLAND,2.2336448598130842
12909,-121.3,38.63,31.0,1817.0,372.0,992.0,339.0,3.0972,150000.0,INLAND,1.8316532258064515
12910,-121.32,38.63,20.0,7003.0,1409.0,3107.0,1315.0,3.0348,150500.0,INLAND,2.2539427100096554
12911,-121.31,38.62,31.0,3114.0,430.0,1121.0,456.0,6.244,240000.0,INLAND,2.7778768956289026
12912,-121.32,38.62,29.0,2430.0,448.0,1087.0,394.0,3.0864,177900.0,INLAND,2.235510579576817
12913,-121.32,38.62,33.0,898.0,190.0,470.0,201.0,2.6897,148300.0,INLAND,1.9106382978723404
12914,-121.32,38.61,22.0,3902.0,845.0,1870.0,763.0,2.7739999999999996,190200.0,INLAND,2.0866310160427806
12915,-121.31,38.61,17.0,992.0,151.0,316.0,159.0,6.6238,326700.0,INLAND,3.1392405063291138
12916,-121.3,38.64,20.0,5001.0,830.0,2330.0,830.0,4.0833,160000.0,INLAND,2.146351931330472
12917,-121.31,38.64,19.0,5407.0,838.0,1927.0,804.0,4.6302,195400.0,INLAND,2.8059159314997406
12918,-121.32,38.64,19.0,8501.0,1558.0,3576.0,1467.0,3.6523,158500.0,INLAND,2.3772371364653244
12919,-121.31,38.66,27.0,1713.0,282.0,761.0,295.0,5.2081,136400.0,INLAND,2.2509855453350855
12920,-121.31,38.66,26.0,1604.0,245.0,751.0,267.0,4.7381,140500.0,INLAND,2.1358189081225034
12921,-121.32,38.66,26.0,1149.0,193.0,500.0,194.0,5.078,163400.0,INLAND,2.298
12922,-121.32,38.66,21.0,1276.0,208.0,501.0,205.0,3.95,143600.0,INLAND,2.5469061876247503
12923,-121.32,38.65,23.0,2628.0,499.0,1210.0,453.0,3.0952,157700.0,INLAND,2.171900826446281
12924,-121.31,38.65,21.0,2759.0,409.0,1053.0,374.0,5.5,165700.0,INLAND,2.6201329534662867
12925,-121.3,38.66,21.0,3824.0,634.0,1818.0,600.0,3.7119999999999997,139000.0,INLAND,2.1034103410341034
12926,-121.3,38.66,28.0,3391.0,550.0,1546.0,553.0,4.2188,139200.0,INLAND,2.1934023285899094
12927,-121.3,38.65,26.0,3192.0,447.0,1132.0,418.0,4.5278,144300.0,INLAND,2.8197879858657244
12928,-121.3,38.65,36.0,1665.0,293.0,846.0,306.0,3.5852,121600.0,INLAND,1.9680851063829787
12929,-121.21,38.66,15.0,6940.0,1019.0,2829.0,990.0,5.4889,232300.0,INLAND,2.4531636620714035
12930,-121.21,38.65,14.0,3443.0,510.0,1413.0,505.0,5.6529,196000.0,INLAND,2.4366595895258314
12931,-121.24,38.64,13.0,4491.0,689.0,1657.0,667.0,5.2589999999999995,249400.0,INLAND,2.7103198551599275
12932,-121.23,38.65,19.0,2926.0,476.0,1349.0,480.0,4.6437,212900.0,INLAND,2.1690140845070425
12933,-121.23,38.66,19.0,3243.0,546.0,1334.0,515.0,4.8088,169500.0,INLAND,2.4310344827586206
12934,-121.24,38.66,14.0,3335.0,440.0,1329.0,429.0,6.2082,250300.0,INLAND,2.509405568096313
12935,-121.28,38.66,17.0,7741.0,1401.0,3153.0,1331.0,3.7869,216100.0,INLAND,2.4551221059308594
12936,-121.25,38.66,26.0,3670.0,556.0,1616.0,550.0,5.02,169600.0,INLAND,2.271039603960396
12937,-121.26,38.66,19.0,3170.0,444.0,1344.0,452.0,6.1183,221600.0,INLAND,2.3586309523809526
12938,-121.27,38.66,19.0,1891.0,266.0,678.0,255.0,6.1872,188700.0,INLAND,2.7890855457227137
12939,-121.27,38.66,15.0,2642.0,520.0,1032.0,475.0,4.1382,189800.0,INLAND,2.560077519379845
12940,-121.25,38.64,21.0,2764.0,363.0,902.0,360.0,5.6864,258700.0,INLAND,3.0643015521064303
12941,-121.26,38.65,17.0,2655.0,421.0,991.0,384.0,4.6484,270600.0,INLAND,2.679112008072654
12942,-121.27,38.65,25.0,2787.0,601.0,1247.0,522.0,2.9016,159800.0,INLAND,2.234963913392141
12943,-121.27,38.64,22.0,1597.0,280.0,657.0,273.0,4.3098,213500.0,INLAND,2.4307458143074583
12944,-121.26,38.64,40.0,1098.0,175.0,415.0,160.0,4.8375,217400.0,INLAND,2.6457831325301204
12945,-121.27,38.65,33.0,1984.0,289.0,842.0,276.0,5.2949,173300.0,INLAND,2.356294536817102
12946,-121.29,38.65,27.0,2744.0,464.0,1340.0,452.0,3.8816,147300.0,INLAND,2.047761194029851
12947,-121.28,38.64,24.0,3459.0,573.0,1336.0,544.0,4.8661,186200.0,INLAND,2.589071856287425
12948,-121.28,38.63,36.0,120.0,16.0,30.0,14.0,10.2264,350000.0,INLAND,4.0
12949,-121.28,38.64,19.0,3574.0,669.0,1373.0,643.0,3.6298,242100.0,INLAND,2.603058994901675
12950,-121.28,38.71,8.0,4053.0,912.0,2033.0,897.0,2.8973,117100.0,INLAND,1.9936055090998523
12951,-121.28,38.7,14.0,5827.0,1246.0,2578.0,1038.0,3.0212,112900.0,INLAND,2.260279286268425
12952,-121.28,38.71,35.0,3095.0,594.0,1550.0,576.0,3.575,113500.0,INLAND,1.9967741935483871
12953,-121.28,38.7,15.0,5828.0,1051.0,2868.0,1037.0,3.7813,143200.0,INLAND,2.03207810320781
12954,-121.28,38.68,14.0,11442.0,2690.0,6068.0,2435.0,2.6016,121200.0,INLAND,1.8856295319709955
12955,-121.3,38.7,18.0,7334.0,1332.0,3339.0,1271.0,3.235,124700.0,INLAND,2.1964660077867624
12956,-121.3,38.69,21.0,6575.0,1105.0,3358.0,1098.0,4.0739,115400.0,INLAND,1.9580107206670638
12957,-121.32,38.69,11.0,13796.0,2372.0,6000.0,2250.0,3.8776,124500.0,INLAND,2.2993333333333332
12958,-121.33,38.68,13.0,5826.0,1411.0,2244.0,1219.0,1.9093,142900.0,INLAND,2.5962566844919786
12959,-121.3,38.71,17.0,5434.0,1106.0,2755.0,1047.0,2.8226,99900.0,INLAND,1.9724137931034482
12960,-121.29,38.71,32.0,1875.0,361.0,1027.0,343.0,3.5769,103800.0,INLAND,1.8257059396299902
12961,-121.3,38.72,15.0,2514.0,482.0,1166.0,503.0,2.2813,131900.0,INLAND,2.156089193825043
12962,-121.31,38.72,11.0,2306.0,420.0,1308.0,418.0,3.9506,122200.0,INLAND,1.7629969418960245
12963,-121.32,38.71,14.0,4594.0,774.0,2474.0,782.0,4.5245,127500.0,INLAND,1.856911883589329
12964,-121.31,38.71,18.0,3998.0,744.0,2071.0,660.0,4.3836,102000.0,INLAND,1.9304683727667793
12965,-121.32,38.7,17.0,3214.0,551.0,1879.0,562.0,4.3643,124900.0,INLAND,1.7104843001596595
12966,-121.32,38.7,16.0,2966.0,578.0,1365.0,480.0,3.2444,118400.0,INLAND,2.1728937728937727
12967,-121.32,38.7,16.0,3592.0,642.0,1740.0,629.0,3.0703,126000.0,INLAND,2.064367816091954
12968,-121.33,38.7,15.0,2226.0,421.0,1004.0,417.0,2.7868,117800.0,INLAND,2.2171314741035855
12969,-121.33,38.69,15.0,3137.0,509.0,1635.0,544.0,4.6923,122700.0,INLAND,1.9186544342507645
12970,-121.32,38.68,25.0,1252.0,207.0,587.0,217.0,3.5893,146400.0,INLAND,2.1328790459965927
12971,-121.32,38.67,10.0,3908.0,890.0,1898.0,798.0,2.8426,130600.0,INLAND,2.059009483667018
12972,-121.32,38.67,21.0,3455.0,706.0,1605.0,704.0,3.1382,91600.0,INLAND,2.1526479750778815
12973,-121.31,38.67,26.0,1387.0,226.0,807.0,244.0,4.1563,135700.0,INLAND,1.7187112763320942
12974,-121.33,38.67,17.0,2683.0,704.0,1410.0,659.0,1.962,130200.0,INLAND,1.902836879432624
12975,-121.33,38.66,17.0,2767.0,584.0,1275.0,568.0,2.5909,125400.0,INLAND,2.1701960784313727
12976,-121.31,38.67,27.0,1998.0,353.0,970.0,343.0,4.8224,115500.0,INLAND,2.0597938144329895
12977,-121.32,38.67,31.0,2532.0,479.0,1396.0,467.0,4.0417,114500.0,INLAND,1.813753581661891
12978,-121.29,38.68,12.0,5098.0,1094.0,2029.0,1065.0,3.5444,132500.0,INLAND,2.51256776737309
12979,-121.3,38.69,13.0,2135.0,429.0,779.0,432.0,3.6995,134900.0,INLAND,2.7406931964056485
12980,-121.31,38.68,16.0,5179.0,1271.0,2181.0,1151.0,2.1009,82500.0,INLAND,2.3745988078862905
12981,-121.31,38.68,22.0,1194.0,207.0,545.0,223.0,3.8603,134300.0,INLAND,2.1908256880733945
12982,-121.3,38.67,15.0,4018.0,850.0,2070.0,814.0,3.0733,119800.0,INLAND,1.9410628019323672
12983,-121.3,38.68,19.0,2655.0,438.0,1253.0,454.0,5.2817,140600.0,INLAND,2.1189146049481247
12984,-121.3,38.67,20.0,1234.0,208.0,649.0,211.0,4.8523,143000.0,INLAND,1.9013867488443759
12985,-121.3,38.66,32.0,2915.0,492.0,1292.0,454.0,3.3188,117100.0,INLAND,2.2561919504643964
12986,-121.3,38.67,23.0,2145.0,340.0,1022.0,349.0,4.2037,125400.0,INLAND,2.098825831702544
12987,-121.27,38.7,16.0,3747.0,586.0,1817.0,590.0,4.6488,145300.0,INLAND,2.062190423775454
12988,-121.27,38.69,16.0,3389.0,597.0,1674.0,568.0,4.4489,145600.0,INLAND,2.0244922341696534
12989,-121.26,38.68,4.0,3080.0,827.0,1195.0,683.0,2.7477,133000.0,INLAND,2.577405857740586
12990,-121.24,38.7,13.0,3243.0,488.0,1585.0,480.0,5.7133,166800.0,INLAND,2.046056782334385
12991,-121.25,38.7,16.0,3262.0,533.0,1794.0,543.0,4.2464,144400.0,INLAND,1.8182831661092531
12992,-121.26,38.69,17.0,3917.0,638.0,1809.0,564.0,5.2586,137000.0,INLAND,2.1652846876727474
12993,-121.25,38.69,17.0,3050.0,481.0,1490.0,489.0,4.5562,134500.0,INLAND,2.046979865771812
12994,-121.25,38.69,24.0,1014.0,185.0,606.0,194.0,4.1607,112800.0,INLAND,1.6732673267326732
12995,-121.24,38.68,20.0,1402.0,236.0,676.0,236.0,3.7426,135500.0,INLAND,2.07396449704142
12996,-121.25,38.68,15.0,1497.0,243.0,730.0,242.0,4.9688,135600.0,INLAND,2.0506849315068494
12997,-121.26,38.68,13.0,4256.0,619.0,1948.0,622.0,5.2051,167400.0,INLAND,2.184804928131417
12998,-121.25,38.68,13.0,503.0,70.0,267.0,77.0,6.1943,276100.0,INLAND,1.8838951310861423
12999,-121.25,38.67,14.0,6155.0,1034.0,2407.0,941.0,4.2262,244300.0,INLAND,2.5571250519318656
13000,-121.26,38.67,18.0,1830.0,313.0,905.0,361.0,4.2273,141800.0,INLAND,2.022099447513812
13001,-121.27,38.67,16.0,3185.0,886.0,1550.0,802.0,2.5199,149000.0,INLAND,2.054838709677419
13002,-121.26,38.66,8.0,1145.0,241.0,447.0,216.0,4.0781,124300.0,INLAND,2.5615212527964206
13003,-121.27,38.67,15.0,2116.0,524.0,866.0,519.0,2.7388,111600.0,INLAND,2.443418013856813
13004,-121.27,38.67,15.0,1701.0,346.0,723.0,352.0,3.8906,128700.0,INLAND,2.3526970954356847
13005,-121.28,38.68,16.0,3467.0,615.0,1478.0,601.0,3.75,147300.0,INLAND,2.34573748308525
13006,-121.28,38.67,23.0,1727.0,264.0,833.0,258.0,5.4797,160000.0,INLAND,2.073229291716687
13007,-121.28,38.67,29.0,1087.0,174.0,430.0,174.0,4.3625,158800.0,INLAND,2.527906976744186
13008,-121.29,38.68,20.0,1881.0,378.0,921.0,360.0,1.8589,144000.0,INLAND,2.042345276872964
13009,-121.29,38.67,20.0,1992.0,363.0,889.0,346.0,3.6516,130500.0,INLAND,2.2407199100112485
13010,-121.25,38.72,15.0,6838.0,941.0,3166.0,926.0,5.2177,162700.0,INLAND,2.1598231206569802
13011,-121.27,38.71,16.0,4082.0,666.0,1912.0,652.0,4.4609,142900.0,INLAND,2.1349372384937237
13012,-121.25,38.71,14.0,3713.0,637.0,1845.0,635.0,4.3009,143400.0,INLAND,2.0124661246612465
13013,-121.26,38.7,9.0,7812.0,1348.0,3275.0,1178.0,4.3826,146600.0,INLAND,2.385343511450382
13014,-121.17,38.69,5.0,7138.0,1227.0,2623.0,1139.0,5.6902,243200.0,INLAND,2.721311475409836
13015,-121.19,38.71,11.0,4415.0,,1520.0,627.0,3.2321,390800.0,INLAND,2.9046052631578947
13016,-121.18,38.69,7.0,7104.0,970.0,2772.0,920.0,6.3528,274500.0,INLAND,2.5627705627705626
13017,-121.2,38.7,28.0,2970.0,471.0,1379.0,463.0,4.3214,131700.0,INLAND,2.1537345902828138
13018,-121.2,38.69,26.0,3077.0,607.0,1603.0,595.0,2.7174,137500.0,INLAND,1.9195258889582034
13019,-121.22,38.68,10.0,6262.0,1278.0,2954.0,1169.0,3.4506,139000.0,INLAND,2.119837508463101
13020,-121.22,38.71,23.0,1843.0,273.0,818.0,276.0,4.4695,214700.0,INLAND,2.2530562347188265
13021,-121.23,38.71,18.0,4947.0,714.0,2227.0,675.0,4.8542,170500.0,INLAND,2.2213740458015265
13022,-121.23,38.69,19.0,5268.0,849.0,2357.0,849.0,3.9226,148700.0,INLAND,2.2350445481544337
13023,-121.23,38.67,27.0,5266.0,971.0,2432.0,948.0,3.8954,133000.0,INLAND,2.1652960526315788
13024,-121.24,38.67,28.0,3558.0,589.0,1742.0,581.0,4.0182,131700.0,INLAND,2.04247990815155
13025,-121.2,38.68,9.0,2200.0,422.0,938.0,369.0,3.4896,143800.0,INLAND,2.345415778251599
13026,-121.21,38.67,11.0,5500.0,956.0,2827.0,946.0,4.1071,145800.0,INLAND,1.9455252918287937
13027,-121.22,38.67,20.0,1412.0,226.0,700.0,227.0,4.05,130700.0,INLAND,2.0171428571428573
13028,-121.21,38.67,19.0,2987.0,626.0,1610.0,605.0,3.0533,112100.0,INLAND,1.85527950310559
13029,-121.19,38.67,16.0,1754.0,284.0,773.0,277.0,4.817,147000.0,INLAND,2.2690815006468306
13030,-121.2,38.67,26.0,1546.0,287.0,773.0,299.0,2.9803,115400.0,INLAND,2.0
13031,-121.2,38.67,10.0,3875.0,668.0,1632.0,593.0,4.6902,171000.0,INLAND,2.374387254901961
13032,-121.19,38.66,26.0,1937.0,286.0,769.0,274.0,6.1185,179200.0,INLAND,2.518855656697009
13033,-121.2,38.66,17.0,1605.0,217.0,732.0,241.0,5.47,204800.0,INLAND,2.192622950819672
13034,-121.15,38.69,52.0,240.0,44.0,6675.0,29.0,6.1359,225000.0,INLAND,0.035955056179775284
13035,-121.17,38.71,15.0,3084.0,557.0,1040.0,562.0,2.5183,293300.0,INLAND,2.9653846153846155
13036,-121.17,38.68,37.0,1252.0,267.0,686.0,256.0,3.0,121900.0,INLAND,1.8250728862973762
13037,-121.18,38.67,42.0,2101.0,480.0,945.0,426.0,2.3333,116000.0,INLAND,2.223280423280423
13038,-121.16,38.67,21.0,6198.0,1223.0,2827.0,1179.0,3.7796,159000.0,INLAND,2.1924301379554296
13039,-121.15,38.68,6.0,9798.0,1551.0,4583.0,1494.0,5.0159,189600.0,INLAND,2.1379009382500547
13040,-121.16,38.68,21.0,3517.0,667.0,1687.0,655.0,3.1161,131600.0,INLAND,2.084765856550089
13041,-121.13,38.66,2.0,12360.0,1747.0,4438.0,1470.0,6.2503,222500.0,INLAND,2.785038305543037
13042,-121.13,38.55,8.0,530.0,109.0,398.0,96.0,4.2031,212500.0,INLAND,1.3316582914572865
13043,-121.06,38.51,6.0,6873.0,959.0,2354.0,931.0,6.8869,263100.0,INLAND,2.9197111299915037
13044,-121.13,38.47,16.0,2574.0,441.0,1041.0,428.0,3.6645,203400.0,INLAND,2.472622478386167
13045,-121.24,38.63,4.0,11021.0,1565.0,3857.0,1494.0,7.2582,273200.0,INLAND,2.8574021260046667
13046,-121.22,38.58,25.0,394.0,94.0,155.0,83.0,2.233,55000.0,INLAND,2.541935483870968
13047,-121.28,38.55,35.0,7088.0,1279.0,4885.0,1272.0,2.6981,112500.0,INLAND,1.4509723643807575
13048,-121.31,38.59,35.0,3295.0,560.0,1454.0,536.0,3.1711,101900.0,INLAND,2.266162310866575
13049,-121.32,38.59,21.0,9774.0,1777.0,4674.0,1712.0,3.6817,136100.0,INLAND,2.091142490372272
13050,-121.32,38.59,24.0,4378.0,910.0,2149.0,812.0,2.5035,123700.0,INLAND,2.0372266170311772
13051,-121.29,38.61,17.0,13553.0,2474.0,6544.0,2359.0,3.9727,132700.0,INLAND,2.071057457212714
13052,-121.3,38.61,25.0,2707.0,464.0,1423.0,490.0,4.3235,116900.0,INLAND,1.9023190442726634
13053,-121.3,38.6,32.0,9534.0,1819.0,4951.0,1710.0,3.3926,103400.0,INLAND,1.9256715814986871
13054,-121.27,38.62,13.0,2321.0,539.0,1066.0,497.0,2.7652,95600.0,INLAND,2.1772983114446527
13055,-121.28,38.61,22.0,2938.0,619.0,1501.0,561.0,2.7356,96100.0,INLAND,1.9573617588274483
13056,-121.28,38.61,23.0,2547.0,504.0,1235.0,469.0,2.4722,103300.0,INLAND,2.062348178137652
13057,-121.29,38.61,26.0,1814.0,299.0,963.0,317.0,4.4519,110500.0,INLAND,1.8836967808930425
13058,-121.27,38.61,17.0,6663.0,1369.0,2840.0,1299.0,2.9452,115600.0,INLAND,2.34612676056338
13059,-121.28,38.6,25.0,1122.0,198.0,564.0,213.0,3.1654,111600.0,INLAND,1.9893617021276595
13060,-121.28,38.6,17.0,1671.0,378.0,848.0,351.0,3.1194,112500.0,INLAND,1.9705188679245282
13061,-121.29,38.6,29.0,1276.0,225.0,600.0,223.0,4.0938,109100.0,INLAND,2.1266666666666665
13062,-121.32,38.57,15.0,3369.0,499.0,1733.0,470.0,5.31,127500.0,INLAND,1.9440276976341604
13063,-121.33,38.56,17.0,3608.0,682.0,1694.0,666.0,3.3110000000000004,109400.0,INLAND,2.1298701298701297
13064,-121.32,38.57,25.0,692.0,146.0,504.0,167.0,3.6897,101100.0,INLAND,1.373015873015873
13065,-121.32,38.56,18.0,1169.0,186.0,614.0,192.0,4.5766,108700.0,INLAND,1.9039087947882736
13066,-121.32,38.54,13.0,4715.0,1090.0,2420.0,1059.0,2.9693,104400.0,INLAND,1.9483471074380165
13067,-121.28,38.53,18.0,224.0,38.0,95.0,41.0,3.1042,165000.0,INLAND,2.357894736842105
13068,-121.3,38.58,19.0,2653.0,680.0,1419.0,579.0,2.3787,91300.0,INLAND,1.8696264975334742
13069,-121.3,38.58,16.0,1537.0,,1125.0,375.0,2.6471,90700.0,INLAND,1.3662222222222222
13070,-121.31,38.58,10.0,2421.0,580.0,962.0,497.0,2.5035,112500.0,INLAND,2.5166320166320166
13071,-121.31,38.57,9.0,2748.0,521.0,1663.0,565.0,3.5192,113300.0,INLAND,1.6524353577871318
13072,-121.31,38.57,22.0,1229.0,253.0,733.0,250.0,2.5,101600.0,INLAND,1.6766712141882674
13073,-121.33,38.57,17.0,1621.0,350.0,706.0,338.0,2.3684,150000.0,INLAND,2.2960339943342776
13074,-121.28,38.59,3.0,4188.0,1136.0,2081.0,995.0,3.0481,92500.0,INLAND,2.0124939932724653
13075,-121.29,38.59,19.0,2460.0,470.0,1346.0,480.0,3.6563,95600.0,INLAND,1.8276374442793462
13076,-121.3,38.59,25.0,3002.0,718.0,1660.0,613.0,2.1116,89600.0,INLAND,1.808433734939759
13077,-121.3,38.58,29.0,2748.0,563.0,1619.0,525.0,2.8966,92400.0,INLAND,1.6973440395305743
13078,-121.34,38.56,12.0,2975.0,628.0,1440.0,593.0,2.9896,118600.0,INLAND,2.0659722222222223
13079,-121.34,38.55,11.0,2838.0,498.0,1701.0,504.0,4.1447,114000.0,INLAND,1.6684303350970018
13080,-121.35,38.54,12.0,16239.0,3358.0,8656.0,3234.0,3.5691,116300.0,INLAND,1.876039741219963
13081,-121.37,38.56,19.0,6308.0,1167.0,3012.0,1112.0,2.9464,113500.0,INLAND,2.094289508632138
13082,-121.37,38.57,16.0,3895.0,896.0,1762.0,855.0,2.6635,135800.0,INLAND,2.2105561861521
13083,-121.37,38.56,18.0,2129.0,363.0,815.0,347.0,2.7679,118000.0,INLAND,2.6122699386503068
13084,-121.36,38.57,26.0,1793.0,244.0,653.0,235.0,5.6485,129500.0,INLAND,2.7457886676875956
13085,-121.35,38.56,16.0,2629.0,491.0,1265.0,485.0,4.5066,140200.0,INLAND,2.0782608695652174
13086,-121.34,38.58,17.0,1605.0,258.0,748.0,262.0,5.0917,134100.0,INLAND,2.1457219251336896
13087,-121.34,38.57,14.0,5737.0,1008.0,2731.0,983.0,4.4602,134500.0,INLAND,2.1006957158549984
13088,-121.35,38.55,18.0,4481.0,780.0,2211.0,775.0,3.9934,123300.0,INLAND,2.0266847580280416
13089,-121.35,38.55,22.0,2607.0,411.0,1216.0,407.0,5.0427,126900.0,INLAND,2.1439144736842106
13090,-121.36,38.55,33.0,1191.0,198.0,554.0,191.0,2.8021,118800.0,INLAND,2.1498194945848375
13091,-121.35,38.56,16.0,2278.0,370.0,1203.0,371.0,5.0622,132400.0,INLAND,1.8935993349958438
13092,-121.36,38.56,17.0,6225.0,938.0,3064.0,947.0,5.2881,138000.0,INLAND,2.031657963446475
13093,-121.37,38.55,21.0,2713.0,432.0,1287.0,440.0,4.5815,125500.0,INLAND,2.108003108003108
13094,-121.36,38.56,20.0,1232.0,332.0,667.0,288.0,1.8288,32500.0,INLAND,1.8470764617691156
13095,-121.37,38.56,27.0,1827.0,509.0,852.0,450.0,2.0901,52500.0,INLAND,2.1443661971830985
13096,-121.3,38.51,19.0,822.0,134.0,457.0,133.0,4.15,157500.0,INLAND,1.798687089715536
13097,-121.35,38.51,29.0,2337.0,391.0,1054.0,352.0,4.2206,157700.0,INLAND,2.217267552182163
13098,-121.4,38.47,4.0,20982.0,3392.0,10329.0,3086.0,4.3658,130600.0,INLAND,2.0313679930293347
13099,-121.38,38.47,4.0,14418.0,2282.0,6578.0,2140.0,4.5604,145900.0,INLAND,2.1918516266342354
13100,-121.39,38.43,3.0,2696.0,384.0,990.0,316.0,5.4445,237600.0,INLAND,2.7232323232323234
13101,-121.27,38.44,19.0,2780.0,414.0,1320.0,404.0,5.8831,209900.0,INLAND,2.106060606060606
13102,-121.35,38.46,2.0,6992.0,1132.0,2816.0,984.0,4.3879,144400.0,INLAND,2.4829545454545454
13103,-121.34,38.44,14.0,3205.0,465.0,1439.0,456.0,5.7452,240900.0,INLAND,2.2272411396803338
13104,-121.32,38.41,17.0,4401.0,655.0,1970.0,639.0,5.8239,247500.0,INLAND,2.234010152284264
13105,-121.36,38.42,6.0,3254.0,465.0,1168.0,345.0,5.1811,188400.0,INLAND,2.785958904109589
13106,-121.37,38.41,14.0,3727.0,685.0,1741.0,646.0,3.5625,125700.0,INLAND,2.1407237219988513
13107,-121.37,38.42,18.0,2643.0,502.0,1755.0,541.0,3.3281,91200.0,INLAND,1.505982905982906
13108,-121.38,38.41,7.0,6091.0,921.0,2916.0,886.0,4.7557,150400.0,INLAND,2.0888203017832647
13109,-121.38,38.41,10.0,3425.0,629.0,1538.0,587.0,4.45,138700.0,INLAND,2.2269180754226268
13110,-121.38,38.4,15.0,4155.0,637.0,1722.0,616.0,4.8831,154400.0,INLAND,2.412891986062718
13111,-121.37,38.39,15.0,1883.0,254.0,893.0,256.0,6.2575,143500.0,INLAND,2.108622620380739
13112,-121.35,38.4,11.0,2322.0,459.0,1373.0,424.0,3.175,94400.0,INLAND,1.6911871813546977
13113,-121.36,38.4,18.0,4813.0,849.0,2333.0,843.0,4.175,144400.0,INLAND,2.063009001285898
13114,-121.36,38.39,10.0,5121.0,763.0,2568.0,758.0,5.2447,148100.0,INLAND,1.9941588785046729
13115,-121.13,38.37,10.0,1034.0,153.0,478.0,155.0,7.0326,241100.0,INLAND,2.1631799163179917
13116,-121.2,38.36,14.0,2634.0,463.0,1402.0,432.0,3.8897,175700.0,INLAND,1.8787446504992866
